date,equity,spot,realized_equity
2025-04-03,103719.7060843313,46.57,103719.7060843313
2025-04-04,103719.7060843313,47.71,103719.7060843313
2025-04-07,103719.7060843313,44.27,103719.7060843313
2025-04-08,103719.7060843313,43.59,103719.7060843313
2025-04-09,103719.7060843313,46.83,103719.7060843313
2025-04-10,103719.7060843313,45.17,103719.7060843313
2025-04-11,103719.7060843313,47.67,103719.7060843313
2025-04-14,103719.7060843313,48.28,103719.7060843313
2025-04-15,103719.7060843313,47.74,103719.7060843313
2025-04-16,103719.7060843313,47.96,103719.7060843313
2025-04-17,103719.7060843313,48.26,103719.7060843313
2025-04-21,103719.7060843313,49.72,103719.7060843313
2025-04-22,103719.7060843313,52.08,103719.7060843313
2025-04-23,103719.7060843313,53.2,103719.7060843313
2025-04-24,103719.7060843313,53.26,103719.7060843313
2025-04-25,103719.7060843313,54.27,103719.7060843313
2025-04-28,103719.7060843313,53.88,103719.7060843313
2025-04-29,103719.7060843313,54.22,103719.7060843313
2025-04-30,103719.7060843313,53.51,103719.7060843313
2025-05-01,103719.7060843313,54.95,103719.7060843313
2025-05-02,103719.7060843313,55.19,103719.7060843313
2025-05-05,103719.7060843313,53.63,103719.7060843313
2025-05-06,103719.7060843313,53.97,103719.7060843313
2025-05-07,103719.7060843313,54.68,103719.7060843313
2025-05-08,103719.7060843313,57.62,103719.7060843313
2025-05-09,103719.7060843313,58.66,103719.7060843313
2025-05-12,103719.7060843313,57.88,103719.7060843313
2025-05-13,103719.7060843313,59.62,103719.7060843313
2025-05-14,103719.7060843313,58.74,103719.7060843313
2025-05-15,103719.7060843313,58.67,103719.7060843313
2025-05-16,103719.7060843313,59.2,103719.7060843313
2025-05-19,103719.7060843313,59.99,103719.7060843313
2025-05-20,103719.7060843313,60.91,103719.7060843313
2025-05-21,103719.7060843313,61.79,103719.7060843313
2025-05-22,104090.10608433129,63.23,103834.10608433129
2025-05-23,103874.7060843313,61.83,103874.7060843313
2025-05-27,103874.7060843313,62.5,103874.7060843313
2025-05-28,103874.7060843313,60.79,103874.7060843313
2025-05-29,103874.7060843313,59.99,103874.7060843313
2025-05-30,103874.7060843313,59.46,103874.7060843313
2025-06-02,103874.7060843313,59.36,103874.7060843313
2025-06-03,103874.7060843313,60.4,103874.7060843313
2025-06-04,103874.7060843313,59.64,103874.7060843313
2025-06-05,103874.7060843313,57.87,103874.7060843313
2025-06-06,103874.7060843313,59.26,103874.7060843313
2025-06-09,103874.7060843313,61.77,103874.7060843313
2025-06-10,103874.7060843313,62.29,103874.7060843313
2025-06-11,103874.7060843313,61.84,103874.7060843313
2025-06-12,103874.7060843313,60.7,103874.7060843313
2025-06-13,103874.7060843313,59.74,103874.7060843313
2025-06-16,103874.7060843313,61.8,103874.7060843313
2025-06-17,103874.7060843313,59.5,103874.7060843313
2025-06-18,104037.0810843313,58.97,103874.7060843313
2025-06-20,104021.7060843313,58.67,103874.7060843313
2025-06-23,104037.6435843313,58.67,103874.7060843313
2025-06-24,104081.7060843313,60.06,104081.7060843313
2025-06-25,104081.7060843313,61.275,104081.7060843313
2025-06-26,104081.7060843313,61.14,104081.7060843313
2025-06-27,104081.7060843313,60.72,104081.7060843313
2025-06-30,104081.7060843313,61.21,104081.7060843313
2025-07-01,104081.7060843313,59.84,104081.7060843313
2025-07-02,104081.7060843313,62.42,104081.7060843313
2025-07-03,104081.7060843313,62.19,104081.7060843313
2025-07-07,104081.7060843313,61.4,104081.7060843313
2025-07-08,104081.7060843313,61.82,104081.7060843313
2025-07-09,104081.7060843313,63.58,104081.7060843313
2025-07-10,104211.7060843313,64.5,104081.7060843313
2025-07-11,104248.10608433129,67.21,104248.10608433129
2025-07-14,104248.10608433129,68.18,104248.10608433129
2025-07-15,104248.10608433129,66.16,104248.10608433129
2025-07-16,104248.10608433129,67.83,104248.10608433129
2025-07-17,104248.10608433129,67.65,104248.10608433129
2025-07-18,104248.10608433129,66.68,104248.10608433129
2025-07-21,104248.10608433129,66.33,104248.10608433129
2025-07-22,104248.10608433129,67.82,104248.10608433129
2025-07-23,104248.10608433129,67.29,104248.10608433129
2025-07-24,104248.10608433129,67.66,104248.10608433129
2025-07-25,104248.10608433129,66.36,104248.10608433129
2025-07-28,104248.10608433129,67.1,104248.10608433129
2025-07-29,104248.10608433129,66.71,104248.10608433129
2025-07-30,104248.10608433129,66.37,104248.10608433129
2025-07-31,104248.10608433129,66.32,104248.10608433129
2025-08-01,104248.10608433129,64.22,104248.10608433129
2025-08-04,104248.10608433129,65.2,104248.10608433129
2025-08-05,104248.10608433129,64.55,104248.10608433129
2025-08-06,104248.10608433129,65.51,104248.10608433129
2025-08-07,104248.10608433129,66.83,104248.10608433129
2025-08-08,104248.10608433129,66.13,104248.10608433129
2025-08-11,104248.10608433129,67.64,104248.10608433129
2025-08-12,104248.10608433129,67.95,104248.10608433129
2025-08-13,104248.10608433129,69.84,104248.10608433129
2025-08-14,104248.10608433129,67.03,104248.10608433129
2025-08-15,104248.10608433129,66.44,104248.10608433129
2025-08-18,104248.10608433129,66.05,104248.10608433129
2025-08-19,104248.10608433129,64.19,104248.10608433129
2025-08-20,104248.10608433129,64.9,104248.10608433129
2025-08-21,104248.10608433129,63.69,104248.10608433129
2025-08-22,104248.10608433129,66.25,104248.10608433129
2025-08-25,104248.10608433129,62.88,104248.10608433129
2025-08-26,104248.10608433129,63.1,104248.10608433129
2025-08-27,104248.10608433129,63.65,104248.10608433129
2025-08-28,104248.10608433129,63.58,104248.10608433129
2025-08-29,104248.10608433129,61.44,104248.10608433129
2025-09-02,104248.10608433129,62.97,104248.10608433129
2025-09-03,104248.10608433129,63.77,104248.10608433129
2025-09-04,104248.10608433129,62.35,104248.10608433129
2025-09-05,104248.10608433129,63.42,104248.10608433129
2025-09-08,104248.10608433129,63.7,104248.10608433129
2025-09-09,104248.10608433129,63.22,104248.10608433129
2025-09-10,104248.10608433129,64.53,104248.10608433129
2025-09-11,104248.10608433129,65.03,104248.10608433129
2025-09-12,104248.10608433129,66.38,104248.10608433129
2025-09-15,104248.10608433129,65.5,104248.10608433129
2025-09-16,104248.10608433129,66.37,104248.10608433129
2025-09-17,104248.10608433129,65.67,104248.10608433129
2025-09-18,104248.10608433129,66.75,104248.10608433129
2025-09-19,104248.10608433129,65.37,104248.10608433129
2025-09-22,104248.10608433129,63.65,104248.10608433129
2025-09-23,104248.10608433129,63.41,104248.10608433129
2025-09-24,104248.10608433129,64.42,104248.10608433129
2025-09-25,104248.10608433129,62.1,104248.10608433129
2025-09-26,104248.10608433129,61.94,104248.10608433129
2025-09-29,104248.10608433129,64.97,104248.10608433129
2025-09-30,104248.10608433129,65.0,104248.10608433129
2025-10-01,104248.10608433129,66.74,104248.10608433129
2025-10-02,104248.10608433129,68.77,104248.10608433129
2025-10-03,104248.10608433129,69.81,104248.10608433129
2025-10-06,104410.60608433129,71.29,104248.10608433129
2025-10-07,104486.49358433129,69.13,104248.10608433129
2025-10-08,103816.89730041774,70.06,103816.89730041774
2025-10-09,103816.89730041774,68.74,103816.89730041774
2025-10-10,103816.89730041774,66.2,103816.89730041774
2025-10-13,103816.89730041774,65.81,103816.89730041774
2025-10-14,103816.89730041774,63.91,103816.89730041774
2025-10-15,104011.14730041774,63.17,103816.89730041774
